cik,ticker,legal_name,nasdaq_listing_date,initial_matrix_due_date,candidate_rank,candidate_url
1841675,ARBK,Argo Blockchain Plc,2021-09-23,2022-09-23,9,https://investormeetcompany.com/governance
1841675,ARBK,Argo Blockchain Plc,2021-09-23,2022-09-23,10,https://investormeetcompany.com/corporate-governance
1841675,ARBK,Argo Blockchain Plc,2021-09-23,2022-09-23,11,https://argoblockchain.com
1841675,ARBK,Argo Blockchain Plc,2021-09-23,2022-09-23,12,https://argoblockchain.com/investors
1804469,GFAI,"Guardforce AI Co., Ltd.",2021-09-30,2022-09-30,1,https://compsciresources.com
1804469,GFAI,"Guardforce AI Co., Ltd.",2021-09-30,2022-09-30,2,https://compsciresources.com/investors
1804469,GFAI,"Guardforce AI Co., Ltd.",2021-09-30,2022-09-30,3,https://compsciresources.com/investor-relations
1804469,GFAI,"Guardforce AI Co., Ltd.",2021-09-30,2022-09-30,4,https://compsciresources.com/governance
1804469,GFAI,"Guardforce AI Co., Ltd.",2021-09-30,2022-09-30,5,https://compsciresources.com/corporate-governance
1804469,GFAI,"Guardforce AI Co., Ltd.",2021-09-30,2022-09-30,6,https://guardforceai.com
1804469,GFAI,"Guardforce AI Co., Ltd.",2021-09-30,2022-09-30,7,https://guardforceai.com/investors
1804469,GFAI,"Guardforce AI Co., Ltd.",2021-09-30,2022-09-30,8,https://guardforceai.com/investor-relations
1804469,GFAI,"Guardforce AI Co., Ltd.",2021-09-30,2022-09-30,9,https://guardforceai.com/governance
1804469,GFAI,"Guardforce AI Co., Ltd.",2021-09-30,2022-09-30,10,https://guardforceai.com/corporate-governance
1804469,GFAI,"Guardforce AI Co., Ltd.",2021-09-30,2022-09-30,11,https://mordorintelligence.com
